designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 3293778155509369984",3293778155509369984,68.54041239513414,10.316895624898647,0.36212516047452925,4.705280697355942,-1.429649200958523,0.9818442,18.89344,19.703077,17.910559,1.7925186,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293778224228557056",3293778224228557056,68.54049650904464,10.323644035177118,0.3681525606360522,4.2526787117626785,-1.396739902609894,0.96886075,19.84738,20.582348,19.134243,1.4481049,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293778258588291584",3293778258588291584,68.55389747374416,10.314357973434287,-0.04176400064242107,3.5355127556149144,-3.8177274604612403,1.7852622,15.455976,16.028334,14.605845,1.4224882,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5394.0146,3.4004,-0.0774,3199.1084,1.223,0.9655,0.5187
"Gaia DR3 3293778258588294912",3293778258588294912,68.54792233336755,10.322402431043885,0.8907941393549269,1.4247849392374492,-1.9924846608890916,1.0265822,18.196033,18.961832,17.367352,1.5944805,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4084.367,4.8406,-0.9869,886.6593,0.1035,0.0766,0.041
"Gaia DR3 3293778258588609280",3293778258588609280,68.55838467511212,10.323442144817674,0.14967232604708663,4.918372794330825,-7.554571752589436,1.0403546,20.522148,21.45339,19.317457,2.135933,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293778262882415616",3293778262882415616,68.55314872149012,10.322511154416155,,,,,20.042046,20.579035,17.975689,2.6033459,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293778262885227520",3293778262885227520,68.55319044883593,10.32256161373968,,,,,19.953758,20.566118,17.972034,2.5940838,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293778297243577216",3293778297243577216,68.5617719946034,10.326916066308636,1.2644851927837255,9.393108735339391,-15.078985098161663,9.818694,15.114867,15.630322,14.322774,1.3075485,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5259.029,4.6715,-0.9618,438.2753,0.8385,0.6664,0.3608
"Gaia DR3 3293778327307774976",3293778327307774976,68.54625407595904,10.330296928382994,0.29326021716411665,-0.16277585636818542,-0.8014932237872934,1.0089066,18.419044,18.853037,17.833897,1.0191402,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4989.3647,4.8454,-1.985,1855.5327,0.0139,0.0112,0.0061
"Gaia DR3 3293778327307775616",3293778327307775616,68.55392546400405,10.331940314200457,2.027585738088761,-0.8546163851143317,-17.30564184006457,1.0804176,18.926928,20.433722,17.696291,2.7374306,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,3407.0103,4.6225,-0.4735,455.1607,1.4286,0.9123,0.5792
"Gaia DR3 3293778361667372032",3293778361667372032,68.55368183363333,10.338804694908807,2.613801153307618,-4.481143290545564,1.7640871710571255,1.8392655,11.485211,11.839103,10.950496,0.888607,62.40337,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 3293778365963052800",3293778365963052800,68.55994843656528,10.337158892828196,0.3376281867468889,-0.8754250825788233,0.1047781683418558,0.97057706,17.13948,17.655308,16.47714,1.1781673,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4636.443,4.613,-1.6345,1098.7848,0.009,0.007,0.0038
"Gaia DR3 3293778430386977792",3293778430386977792,68.65588843685744,10.300573454819881,,,,,21.49758,20.48813,18.446543,2.0415878,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293778434682525824",3293778434682525824,68.66128094298622,10.294765645591855,0.38009228783214233,1.9542814477656523,0.6037927412496691,1.0379767,17.162603,17.702951,16.48553,1.2174206,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5032.4985,4.7115,-0.8935,1136.4924,0.4604,0.366,0.1972
"Gaia DR3 3293778464746713088",3293778464746713088,68.62928345918074,10.293354743674938,0.22328750592996888,3.6880384003630016,-8.763076774405977,1.0502423,19.905647,20.538721,19.01815,1.5205708,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293778464746713472",3293778464746713472,68.63785854941811,10.293781317080077,1.0150159198553175,-0.2682481446887563,-6.935740860163317,0.9319482,19.154762,20.32165,18.136646,2.1850033,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293778469042389504",3293778469042389504,68.6418280823711,10.29514372489074,1.3198678526813212,3.4886529074233907,-24.04878855662444,1.020755,14.442788,14.969959,13.7574,1.2125597,18.305183,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5184.574,4.225,-0.6882,751.5477,0.5645,0.4507,0.2424
"Gaia DR3 3293778499106326144",3293778499106326144,68.63995794848417,10.307158795268117,1.9224727676036253,3.9032989817350474,-13.315421128169673,2.6069834,12.287786,12.829556,11.587321,1.2422352,-8.36615,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 3293778499106527872",3293778499106527872,68.64804580253089,10.304866309845474,2.6818628106685987,-1.2946570309393906,-11.672868024669581,1.0582176,20.47404,21.415321,19.20236,2.2129612,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293778503402270976",3293778503402270976,68.63890635477841,10.307491311932488,-0.9263039640777131,6.8049403039250835,-4.558651702785243,1.0261692,,,18.223137,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293778537761740032",3293778537761740032,68.65848560389644,10.307445930471994,0.7615121035692793,-2.0258819836067747,-9.270915203165588,3.1882565,14.971797,15.521301,14.240885,1.2804165,-33.80332,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5115.331,4.2242,-0.554,891.1444,0.6926,0.5497,0.2966
"Gaia DR3 3293778670905148032",3293778670905148032,68.63079986830401,10.303729121793237,1.9536697266827538,6.883917796429227,-8.523977402734557,1.0694886,19.207005,20.66375,17.995941,2.6678085,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293778670905149440",3293778670905149440,68.62435876640752,10.307045007867407,-0.050172006733825575,2.4080212378202215,-5.4111352133064905,1.0619977,20.806461,21.37455,19.589796,1.7847538,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293778670905149696",3293778670905149696,68.62240236348023,10.307504479938453,2.0198419032115718,12.90171250391729,-7.448438486174815,0.99996024,19.379871,20.968573,18.088848,2.8797245,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293778675199265408",3293778675199265408,68.62785528188864,10.305342853169734,1.2793259750906374,-6.612317392196793,0.7289258727691578,0.9825832,17.526379,18.412527,16.600328,1.8121986,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4377.439,4.6465,-0.7016,740.795,1.1801,0.8669,0.4665
"Gaia DR3 3293778705264892928",3293778705264892928,68.6284677166946,10.320135861064431,1.4362551259840437,-0.18834679951001163,-2.5731584505718796,0.9166128,20.715462,20.940441,19.746109,1.1943321,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293778705264893952",3293778705264893952,68.63067577730337,10.321013369969233,0.19546942985444696,2.1592477245791732,-1.4600392154839468,0.97744787,18.210608,18.751585,17.503908,1.2476768,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4563.1934,4.8032,-2.1414,1217.3999,0.0155,0.012,0.0065
"Gaia DR3 3293778709560432000",3293778709560432000,68.63099057487248,10.322378634253393,0.040568024604561076,2.19432080803143,0.7953074486769501,1.0248361,17.958391,18.414608,17.34234,1.0722675,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4942.936,4.8365,-1.9285,1447.685,0.039,0.0313,0.017
"Gaia DR3 3293778743918742400",3293778743918742400,68.60976301168702,10.317067466792038,3.1001443410963194,2.26925811251652,-28.495228220886723,1.0620327,19.57585,21.129461,18.25061,2.878851,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293778743921563136",3293778743921563136,68.6063406703625,10.317559885340646,0.26047675247672797,0.12684699994193144,-0.5021078304142216,0.9816407,18.496012,19.164549,17.73239,1.4321594,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4268.755,4.9194,-1.4918,1039.7208,0.0689,0.052,0.028
"Gaia DR3 3293778773984372608",3293778773984372608,68.61851494285666,10.327508267002532,2.0875702295403826,5.609208070725777,0.31780190040792655,1.0422535,20.739159,20.95017,19.684381,1.265789,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293778808344109696",3293778808344109696,68.65117247753103,10.323027579181256,0.45681696557446877,-0.27521311878853594,-1.1400835745374498,0.9977142,20.84801,20.93574,20.141586,0.7941532,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293778877063588992",3293778877063588992,68.63440562271212,10.330298700928779,0.44871227591406043,0.08618056374002571,-1.1499409879667755,0.9618454,17.91253,18.419125,17.26527,1.1538544,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4772.6343,4.896,-1.9059,1160.9662,0.0813,0.0644,0.035
"Gaia DR3 3293778945783061248",3293778945783061248,68.6859195089438,10.318733221155943,0.6114321282448358,-1.1805863946876727,-11.356924991850839,1.0352033,18.305946,19.081858,17.41231,1.669548,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3988.4253,4.8991,-1.1033,715.3462,0.3066,0.2228,0.1196
"Gaia DR3 3293778950077846528",3293778950077846528,68.69311534293549,10.32545326400818,,,,,21.252802,20.679575,19.94494,0.7346344,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779048862342912",3293779048862342912,68.69468683529128,10.339913312711792,1.640039820796277,6.726920214105535,-6.846692118374424,1.0040424,20.626743,21.289946,19.502031,1.7879143,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779048862776704",3293779048862776704,68.68583124807644,10.345227686382481,1.3509872881732212,2.157421060867805,-4.9350594952392015,1.0513736,20.443634,21.100073,19.253824,1.8462486,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779053158316672",3293779053158316672,68.68301789350433,10.348023285837755,,,,,21.279411,21.179485,19.701216,1.4782696,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779117581767680",3293779117581767680,68.72464910190645,10.35236740311834,1.3950523387346834,4.516311654691261,-8.204128302562411,1.0124931,19.851154,20.865685,18.70083,2.164854,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779151942015488",3293779151942015488,68.70053147186759,10.354639556340885,0.8122581768113246,-4.514015423531719,0.5917229108356614,1.8152618,18.03379,19.062534,16.78881,2.2737236,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,3650.2139,4.467,-1.1773,419.0284,1.4025,0.9566,0.525
"Gaia DR3 3293779156235585792",3293779156235585792,68.70045311129451,10.354193660800384,0.8736057095892048,6.892506700717354,-6.7606526965420315,1.0614965,19.899704,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779220660979328",3293779220660979328,68.65855229821928,10.344575831538407,0.919180532495208,2.789227890284648,-1.4220857264895659,1.059996,19.920782,20.746754,19.022839,1.7239151,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779224956194688",3293779224956194688,68.65808818158771,10.34471196043086,,,,,20.75308,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779224956503936",3293779224956503936,68.65985176245783,10.347346560801002,0.650825186598642,4.141265329449712,-0.6687077206374508,0.9960852,16.94721,17.500807,16.239977,1.2608299,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5107.592,4.718,-1.1807,953.3813,0.6494,0.517,0.2813
"Gaia DR3 3293779255020717312",3293779255020717312,68.67686089005859,10.343194123703986,1.147489188058031,4.974018164826637,-5.296870943040762,0.945029,19.607067,20.610075,18.58202,2.0280552,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779255020721792",3293779255020721792,68.67831199705215,10.35526086673132,0.14948810849593827,2.1479708683374956,3.5928059600646356,1.0129138,18.069311,18.586813,17.364275,1.222538,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4780.304,4.8951,-2.0362,1130.572,0.3271,0.2572,0.14
"Gaia DR3 3293779293675980032",3293779293675980032,68.654154027442,10.360081576555002,1.4106685539575483,-4.800518213360886,1.7551890635764547,1.0184988,17.130213,17.977486,16.231176,1.7463093,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4449.487,4.4941,-0.1822,937.1948,1.0522,0.7785,0.4144
"Gaia DR3 3293779323740649856",3293779323740649856,68.66443270731199,10.35237912080413,-1.1402406947046728,-7.743331970742151,-15.223296818077518,0.9165153,20.7295,21.217442,19.42454,1.792902,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779358099938432",3293779358099938432,68.6890470360666,10.359332530376403,0.1633049382906877,0.2443536042834673,-0.42258649365015133,0.97039795,18.413383,19.067095,17.618547,1.4485474,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4263.2983,4.9254,-1.5059,937.8716,0.1698,0.1277,0.0687
"Gaia DR3 3293779392459683200",3293779392459683200,68.69806730411334,10.373867484631802,1.0176529302735005,3.0178891972760153,4.295380754583074,1.00815,18.755363,19.730179,17.800133,1.9300461,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4298.213,4.5563,0.0238,1508.8269,1.2666,0.9142,0.4885
"Gaia DR3 3293779392459744512",3293779392459744512,68.70099984629928,10.374448717411866,,,,,20.946781,20.994427,20.22132,0.7731075,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779392460185856",3293779392460185856,68.70150315169005,10.368539802348092,,,,,21.152065,21.309305,19.575228,1.7340775,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779431114599936",3293779431114599936,68.67293911811876,10.372849248830667,,,,,,,19.78588,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779431114932608",3293779431114932608,68.67784429652943,10.364600551608689,0.9694830916134491,5.299410297518127,-9.347869729817704,1.0255692,16.520987,17.205946,15.7097645,1.4961815,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4661.5205,4.4591,-0.4983,928.9362,0.7433,0.5681,0.3032
"Gaia DR3 3293779431115155968",3293779431115155968,68.67155486028472,10.368503574074008,1.7239137422618216,1.6237473428811449,0.2369435442205905,1.0612991,20.619251,21.170557,19.689121,1.4814358,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779461178998272",3293779461178998272,68.6907016962886,10.379628309465641,1.932363433874147,17.511519664652152,-4.256759983445089,1.0014913,15.274187,15.988839,14.450343,1.538496,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4605.964,4.4236,-0.5912,522.2843,0.7863,0.5981,0.3196
"Gaia DR3 3293779568553894144",3293779568553894144,68.57869733347113,10.332475760548178,0.6555490102928868,-0.21045989189166026,-11.261954749954885,0.9922871,15.598601,16.072346,14.9483,1.1240454,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,5885.618,4.334,-0.4669,1175.52,0.8304,0.6815,0.369
"Gaia DR3 3293779632977838592",3293779632977838592,68.62108175243442,10.342406268127917,0.4259121335441815,-0.29214375677113924,-0.09101210327787142,1.0463094,16.21181,16.647213,15.599012,1.0482006,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5936.1904,4.367,-0.9068,1663.1622,0.7275,0.6044,0.3304
"Gaia DR3 3293779637273366912",3293779637273366912,68.62555359775567,10.34131445115787,0.6903551966403555,4.0730459925919265,-7.545029699842157,1.0080229,14.367357,14.850951,13.712927,1.1380243,55.98728,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 3293779705992844288",3293779705992844288,68.60538714059982,10.351827104956199,8.347949088725677,47.92011904178711,-47.573722244267806,5.21641,11.177442,11.572777,10.611528,0.9612484,41.385147,"NOT_AVAILABLE",3,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 3293779736057062400",3293779736057062400,68.6224042891311,10.362807642376321,0.03198234797617311,0.43570998708592673,-0.4517451129298417,0.9967593,19.542507,19.990858,18.981977,1.0088806,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779736057062912",3293779736057062912,68.61744156589222,10.364711647085233,0.561287523899087,7.6766862092201364,-1.875615136525906,0.9888483,18.992191,19.84522,18.087597,1.7576237,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3967.5305,4.9898,-1.383,742.102,0.3858,0.2784,0.1502
"Gaia DR3 3293779736057440128",3293779736057440128,68.62007289159764,10.36611245081626,1.6441395925996958,-2.467846948661668,7.102708782785443,1.1294112,20.560925,21.157917,19.315107,1.8428097,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779770416791296",3293779770416791296,68.58085343714086,10.342485286553782,0.34936822047415966,-0.5878948995966164,-0.2341766978349791,1.0428804,19.724054,20.158066,19.144482,1.0135841,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779804776532864",3293779804776532864,68.58518538114534,10.348333433749662,0.19670866864828676,0.6052165018026758,0.5149322837094198,0.9782654,18.399885,18.864708,17.793343,1.0713654,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4886.925,4.8762,-2.1958,1639.4568,0.0163,0.0131,0.0071
"Gaia DR3 3293779804776534528",3293779804776534528,68.58489314800084,10.352330187252033,0.5246960415421982,-0.8312049867331823,-0.15597180647744718,1.0426182,20.618761,21.20537,19.852701,1.3526688,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779839136274176",3293779839136274176,68.57095153960746,10.356023016569136,2.114646152066128,10.846116819836018,0.3665062116179168,1.0180179,17.699266,18.984907,16.586924,2.3979836,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,3822.3354,4.3221,-0.2515,789.4256,1.5057,1.0189,0.584
"Gaia DR3 3293779873496014592",3293779873496014592,68.5748108860003,10.360644717595871,0.2836950949812184,3.4008000769092597,-0.9713950154725708,1.016644,16.03784,16.461107,15.437066,1.0240412,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,6702.6567,4.3506,-0.1243,2031.3904,1.0667,0.8993,0.4849
"Gaia DR3 3293779873496015232",3293779873496015232,68.5854961579373,10.361210259115987,,,,,21.74998,20.02852,18.477425,1.551096,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293779942215495808",3293779942215495808,68.60726000742119,10.372574058388073,-1.3576997867986347,3.515679808265827,2.3408390702859143,1.0246121,20.147593,21.161318,19.083572,2.0777454,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780010934974848",3293780010934974848,68.59925837438894,10.378216133927802,1.0287382973185957,0.3934718760855457,-0.5389469514719482,1.0547786,20.385374,21.228277,19.128178,2.1000996,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780049590224640",3293780049590224640,68.63690387988922,10.365392700171366,0.37575967713238356,3.2070270922115283,-4.24243278286224,1.0957305,16.514595,17.189117,15.713779,1.475338,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4687.3926,4.1924,-0.8808,1290.236,0.7899,0.6064,0.3261
"Gaia DR3 3293780079654446336",3293780079654446336,68.65505845715988,10.363307623124765,0.9640244730893532,7.189107384152121,-2.948132006937983,0.9977444,18.15781,18.910864,17.315584,1.5952797,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4002.696,4.9212,-1.1744,718.8854,0.0414,0.0303,0.0162
"Gaia DR3 3293780079654497024",3293780079654497024,68.65319321771956,10.364390889472002,,,,,21.026714,21.25605,19.644047,1.6120033,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780118309701248",3293780118309701248,68.63603039153347,10.366430141057366,-0.3352783196201747,-0.39884982907960925,0.8994473475224063,1.062554,19.042992,19.702343,18.288092,1.4142513,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780182733669760",3293780182733669760,68.6659943649011,10.383571864803063,1.1373952500637419,0.46223657371252325,-0.49181433402343544,1.0219003,18.884335,19.979376,17.842459,2.136917,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3622.5732,4.9302,-0.6955,503.7244,1.0972,0.7455,0.4185
"Gaia DR3 3293780217093407104",3293780217093407104,68.67544635233206,10.381005514859066,0.2405538054500111,1.355074385453485,-4.11397451431167,1.0347579,18.582489,19.13976,17.912783,1.2269764,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4731.3223,4.9281,-2.4537,1416.0255,0.0874,0.0686,0.0373
"Gaia DR3 3293780217093409536",3293780217093409536,68.67433211934599,10.387198470445428,,,,,19.280758,20.205463,17.697765,2.507698,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780221388478592",3293780221388478592,68.67516995782263,10.38613546063217,,,,,21.08659,20.260967,19.89496,0.36600685,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780251453148800",3293780251453148800,68.64853819399903,10.388488903793716,0.24304702663069058,0.418986994513492,-2.5717826534532437,0.99122334,19.055666,19.572008,18.35606,1.2159481,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780251453572864",3293780251453572864,68.65517092534795,10.383818745909483,,,,,20.950874,21.02124,20.08821,0.9330311,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780255747752192",3293780255747752192,68.64856175779325,10.38764618002415,,,,,21.103924,20.40092,19.090057,1.3108635,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780290108388992",3293780290108388992,68.67436119192497,10.399406547624947,2.3737336881063875,12.585187638246726,-18.826333258075426,0.9885273,14.22954,14.831275,13.487413,1.3438616,30.567865,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5239.39,4.5106,-0.0525,388.9122,0.8971,0.7084,0.3783
"Gaia DR3 3293780354532360960",3293780354532360960,68.63149925761903,10.383324106918344,1.016657974155103,2.451536503694051,-3.5747844199930903,1.0067158,20.38138,20.919367,19.443348,1.4760189,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780354532365568",3293780354532365568,68.63306837688742,10.389974431463457,0.7837594196454616,26.42022291593514,-36.70841772537623,0.97965723,18.794289,19.557785,17.95673,1.6010551,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3991.7527,5.0333,-1.5594,687.7894,0.0809,0.0593,0.0319
"Gaia DR3 3293780388892103296",3293780388892103296,68.61504106403753,10.389978289464064,0.36333582083462357,5.689594664335491,-5.051550458822097,0.969214,20.379433,21.18346,19.123388,2.060072,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780423251845760",3293780423251845760,68.62117469350468,10.401387180467777,0.4251239371552383,-1.1095084317275667,-1.8554191296922116,1.0020542,19.819965,20.285202,19.090117,1.1950855,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780427547345536",3293780427547345536,68.62286908371023,10.399789065099503,0.21874413274177595,0.9863217056881513,0.29354437892675583,1.0262431,17.254198,17.78561,16.556643,1.2289677,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5205.179,4.7203,-1.14,1181.9541,0.663,0.5307,0.2888
"Gaia DR3 3293780457611979008",3293780457611979008,68.6397576568823,10.399274266107458,,,,,20.919943,21.289137,19.539581,1.7495556,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780496266819072",3293780496266819072,68.6542107655183,10.414712721794004,0.9150824304939172,7.532703942662839,-7.005413091852939,0.987911,16.566748,17.264788,15.753681,1.5111065,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4535.3066,4.184,-0.6265,1277.9412,0.6674,0.507,0.2709
"Gaia DR3 3293780496267045120",3293780496267045120,68.64697839104572,10.410354940657584,1.045055626927807,0.8832299197771366,0.5422002567723441,0.9703673,20.580313,21.000801,19.753275,1.2475262,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780564986295680",3293780564986295680,68.64186794423262,10.425175713427867,0.41149909647877125,2.5762834322950203,-5.071479877408993,0.95507663,17.500103,18.109915,16.741907,1.3680077,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4736.359,4.7399,-0.9988,1013.2938,0.5687,0.4411,0.2371
"Gaia DR3 3293780564987694848",3293780564987694848,68.6431754803739,10.413050285618931,2.6792043651446664,13.227392934127309,-13.319147911330237,1.0432595,15.801316,16.80892,14.806609,2.0023108,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4127.5073,4.4217,-0.3182,414.2653,1.1804,0.8415,0.4565
"Gaia DR3 3293780663770044928",3293780663770044928,68.44881142738956,10.295110833554727,0.05912777669931879,21.30827973936185,-18.65965297672563,1.0442878,20.878162,21.52446,19.565273,1.9591866,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780702424376704",3293780702424376704,68.46998103314316,10.29942180917275,0.750416952109568,-0.043057593895880875,-1.4017382088902788,1.0040036,20.584517,21.09697,19.675009,1.4219608,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780702425273728",3293780702425273728,68.46662926723398,10.306440337656348,0.8326061791075533,-2.2245317626999794,-5.284848944982225,1.0464374,19.23163,20.479843,18.085575,2.394268,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780732489447680",3293780732489447680,68.4868795784891,10.300336916794404,1.5679120868430672,10.047590500072458,-13.02032558837623,1.0405862,18.955132,20.27571,17.808622,2.4670868,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3355.064,4.6125,-1.1563,365.124,0.8328,0.5448,0.3299
"Gaia DR3 3293780771144746624",3293780771144746624,68.50548312604595,10.3143695906346,0.6306193993581323,5.098588152357577,0.4558541190114155,1.0015453,17.02346,17.579515,16.305483,1.2740326,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5082.2876,4.7367,-1.291,946.7543,0.6448,0.5126,0.2792
"Gaia DR3 3293780771144746752",3293780771144746752,68.4966988580527,10.31966518023927,0.4666755676584351,6.571407692603446,2.5473901389813602,0.94934016,15.69203,16.340626,14.908246,1.4323797,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5228.6665,3.3181,-0.1,4079.4976,1.1255,0.8822,0.4726
